id,Date,Open,High,Low,Close,Adj Close,Volume
89,5/10/11,111.510002,112.410004,110.559998,111.989998,80.916092,228700
90,5/11/11,111.43,111.43,107.93,108.690002,78.531769,314600
91,5/12/11,108.059998,109.300003,106.489998,108.5,78.39447,438000
92,5/13/11,108.860001,109.480003,106.93,107.919998,77.975418,243300
93,5/16/11,107.260002,109.209999,106.739998,106.949997,77.274551,280000
94,5/17/11,106.339996,107.419998,105.620003,106.870003,77.216743,322600
95,5/18/11,107.230003,109.919998,107.07,109.18,78.885811,218200
96,5/19/11,109.580002,110.169998,108.470001,109.330002,78.994171,219100
97,5/20/11,109.360001,110.120003,107.849998,109.25,78.936378,188900
98,5/23/11,107.190002,108.050003,106.839996,107.580002,77.729759,249600
99,5/24/11,108.449997,110.089996,108.449997,108.879997,78.669037,151000
100,5/25/11,108.400002,111.25,108.260002,110.660004,79.955147,145600
101,5/26/11,110.379997,111.599998,109.870003,111.370003,80.468132,118500
102,5/27/11,112.110001,112.879997,111.239998,111.720001,80.721008,111900
103,5/31/11,113.309998,113.580002,111.660004,112.910004,81.580841,93300
104,6/1/11,112.510002,113.089996,109.900002,110.25,79.658905,159300
105,6/2/11,110.279999,111,108.870003,109.989998,79.471031,158800
106,6/3/11,108.360001,110.949997,108.150002,109.940002,79.434914,152200
107,6/6/11,109.550003,110.089996,107.309998,107.489998,77.664711,212600
108,6/7/11,108.25,108.779999,107.199997,107.360001,77.570793,209900
109,6/8/11,107.449997,109.050003,107.449997,107.699997,77.816452,123200
110,6/9/11,108.400002,109.610001,108.019997,109.089996,78.820778,105900
111,6/10/11,108.269997,108.400002,106.879997,107.050003,77.346802,91500
112,6/13/11,107.07,107.860001,104.330002,105.330002,76.104073,228400
113,6/14/11,106.660004,108.059998,106.660004,107.470001,77.650253,131200
114,6/15/11,106.279999,107.239998,104.610001,105.199997,76.010132,146200
115,6/16/11,105.150002,106.209999,104.260002,105.32,76.096832,157500
116,6/17/11,106.300003,106.339996,104.459999,105.099998,75.937881,78200
117,6/20/11,104.449997,105.580002,104.279999,105.309998,76.089584,80100
118,6/21/11,106.050003,108.050003,106.050003,107.489998,77.664711,104400
119,6/22/11,107.139999,108.639999,106.889999,107.139999,77.411827,180000
120,6/23/11,105.059998,106.199997,103.370003,106.089996,76.653183,194800
121,6/24/11,106.099998,106.300003,104.059998,104.220001,75.302048,129400
122,6/27/11,103.900002,105.269997,103.599998,104.730003,75.670532,125500
123,6/28/11,105.540001,107.690002,105.459999,107.650002,77.780327,115300
124,6/29/11,108.139999,109.669998,107.650002,109.07,78.80629,156900
125,6/30/11,109.459999,110.730003,109.449997,110.550003,79.875656,127300
126,7/1/11,110.389999,111.809998,109.5,111.730003,80.728249,122300
127,7/5/11,111.720001,112.870003,111.599998,112.410004,81.219566,191700
128,7/6/11,112.279999,112.330002,111.160004,112.160004,81.038933,142800
129,7/7/11,113.410004,114.029999,112.949997,113.660004,82.122734,191400
130,7/8/11,112.040001,113.040001,111.82,112.970001,81.624176,198700
131,7/11/11,111.269997,111.480003,110,110.449997,79.803429,169000
132,7/12/11,110,111.580002,109.910004,110.080002,79.536079,145400
133,7/13/11,110.610001,112.559998,110.580002,111.029999,80.222488,212800
134,7/14/11,112.019997,112.400002,110.139999,110.199997,79.622765,156000
135,7/15/11,111.559998,113.470001,111.559998,113.400002,81.93486,186100
136,7/18/11,112.989998,113.139999,112.080002,112.839996,81.530266,137200
137,7/19/11,113.699997,114.970001,113.480003,114.879997,83.004219,184200
138,7/20/11,115.589996,115.589996,114.459999,114.730003,82.895828,110300
139,7/21/11,115.290001,116.900002,115.290001,116.720001,84.333687,198200
140,7/22/11,116.919998,117.529999,116.220001,117.360001,84.796066,165100
141,7/25/11,115.879997,117.739998,115.800003,116.940002,84.492638,294800
142,7/26/11,117,117.440002,116.080002,116.470001,84.153038,150000
143,7/27/11,115.519997,115.800003,113.809998,114.089996,82.433403,139700
144,7/28/11,113.529999,114.790001,113.129997,113.370003,81.913193,181900
145,7/29/11,111.82,113.199997,111.5,112.290001,81.132851,220200
146,8/1/11,114.510002,114.510002,111.150002,112.230003,81.089531,308500
147,8/2/11,111.190002,112.660004,109,109,78.755745,239200
148,8/3/11,109.239998,109.25,105.910004,108.510002,78.401695,334000
149,8/4/11,106.5,106.510002,100.449997,100.699997,72.758736,597000
150,8/5/11,101.989998,102.849998,96.050003,99.910004,72.18795,711200
151,8/8/11,95.989998,97.269997,91.010002,91.379997,66.024757,1013300
152,8/9/11,92.93,95.849998,89.489998,95.809998,69.225571,538200
153,8/10/11,94.690002,96.419998,92.339996,92.830002,67.072433,360200
154,8/11/11,93.519997,98.849998,92.800003,97.519997,70.461082,383900
155,8/12/11,99.190002,99.470001,97.660004,98.300003,71.024673,252300
156,8/15/11,99.459999,101.75,99.419998,101.669998,73.459595,211700
157,8/16/11,100.019997,101.25,98.690002,99.709999,72.043434,415900
158,8/17/11,100.849998,101.980003,99.709999,100.230003,72.419174,191200
159,8/18/11,97.129997,97.360001,93.440002,94.389999,68.199585,289700
160,8/19/11,93,95.830002,92.349998,92.510002,66.841217,206600
161,8/22/11,95.599998,95.599998,91.419998,91.75,66.292107,289900
162,8/23/11,92.290001,96.110001,91.809998,96.059998,69.406204,181200
163,8/24/11,95.610001,96.730003,94.610001,96.529999,69.745811,159400
164,8/25/11,97.190002,97.709999,93.940002,94.32,68.14901,206700
165,8/26/11,93.470001,96.68,92.5,96.279999,69.565147,226200
166,8/29/11,97.830002,99.389999,97.199997,99.260002,71.718292,173900
167,8/30/11,98.68,100.43,97.849998,99.800003,72.108475,162000
168,8/31/11,100.739998,101.889999,99.440002,100.290001,72.462502,449700
169,9/1/11,100.68,101.739998,99.370003,99.489998,71.884476,173000
170,9/2/11,97.349998,97.75,96.029999,96.779999,69.926422,140100
171,9/6/11,93.459999,95.82,93,95.68,69.131668,185900
172,9/7/11,97.339996,99.43,97.260002,99.379997,71.804985,140500
173,9/8/11,98.980003,100.199997,97.699997,98.220001,70.966866,136400
174,9/9/11,97.150002,97.449997,94.309998,95.07,68.690895,168900
175,9/12/11,93.239998,95.43,92.800003,95.43,68.951027,141700
176,9/13/11,95.779999,96.379997,94.209999,95.839996,69.247223,212800
177,9/14/11,96.25,98.400002,94.610001,97.040001,70.114288,166500
178,9/15/11,98.379997,99.010002,97.410004,98.949997,71.494308,167100
179,9/16/11,99.349998,99.629997,97.68,98.709999,71.3209,140900
180,9/19/11,96.339996,98.040001,95.419998,97.32,70.316589,177300
181,9/20/11,97.830002,98.760002,96.459999,96.540001,69.753014,129000
182,9/21/11,96.25,96.550003,92.519997,92.610001,66.913483,193700
183,9/22/11,89.589996,89.589996,85.839996,87.400002,63.14909,474600
184,9/23/11,86.610001,87.75,86,86.5,62.498817,284600
185,9/26/11,87.010002,89.769997,85.489998,89.660004,64.781998,292400
186,9/27/11,92.07,93.389999,90.510002,90.949997,65.714066,276000
187,9/28/11,91.349998,91.93,87.870003,87.980003,63.568169,173500
188,9/29/11,90.150002,90.309998,87,88.889999,64.225677,269200
189,9/30/11,87.230003,88.459999,86.339996,86.339996,62.383209,277900
190,10/3/11,85.120003,86.040001,82.949997,82.949997,59.933823,341300
191,10/4/11,81.510002,86.010002,79.779999,85.82,62.007504,501400
192,10/5/11,86.370003,89.120003,85.150002,88.830002,64.182304,477300
193,10/6/11,88.5,90.540001,87.68,90.470001,65.367264,293300
194,10/7/11,90.900002,91.129997,88.480003,89.290001,64.514664,271200
195,10/10/11,91.050003,93.419998,91.050003,93.419998,67.498718,148100
196,10/11/11,92.599998,94.400002,92.290001,93.599998,67.628777,152200
197,10/12/11,94.5,95.669998,93.900002,94.489998,68.271828,185600
198,10/13/11,93.690002,94.629997,92.449997,94.239998,68.091202,164200
199,10/14/11,95.800003,97.830002,95.800003,97.790001,70.656158,130200
200,10/17/11,97.57,97.860001,95.959999,96.139999,69.464027,134600
201,10/18/11,96.040001,99.790001,95,99.18,71.660507,193900
202,10/19/11,98.970001,100.139999,97.660004,98.120003,70.89463,152700
203,10/20/11,97.860001,99,96.75,98.75,71.349815,121600
204,10/21/11,100,101,99.5,100.599998,72.686493,149400
205,10/24/11,100.980003,102.239998,100.739998,102.059998,73.741386,146500
206,10/25/11,101.879997,101.959999,99.269997,99.580002,71.949493,157200
207,10/26/11,101.160004,102.410004,99.160004,102.050003,73.734161,169300
208,10/27/11,104.860001,107.330002,104.400002,106.379997,76.862694,302900
209,10/28/11,105.980003,107.25,105,106.910004,77.245659,141800
210,10/31/11,105.379997,105.43,102.269997,102.269997,73.89312,138100
211,11/1/11,97.849998,100.279999,97.190002,98.910004,71.465424,276400
212,11/2/11,101.169998,102.059998,100.339996,101.879997,73.611313,140700
213,11/3/11,103.050003,104.730003,101.800003,104.440002,75.461014,200200
214,11/4/11,103.650002,104.779999,102.610001,104.489998,75.497124,122300
215,11/7/11,104.870003,105.75,103.25,105.110001,75.945099,149000
216,11/8/11,106,106.839996,104.489998,106.669998,77.072243,149200
217,11/9/11,103.370003,104.519997,101.660004,101.919998,73.640228,191200
218,11/10/11,103.510002,104.360001,101.75,103.629997,74.875748,192100
219,11/11/11,104.779999,106.050003,104.779999,105.550003,76.263031,165500
220,11/14/11,104.690002,105.260002,103.379997,104.309998,75.367081,142700
221,11/15/11,103.93,105.169998,103.400002,104.419998,75.446548,166400
222,11/16/11,103.650002,105.599998,102.870003,103.040001,74.449455,182200
223,11/17/11,103.010002,103.5,99.739998,100.620003,72.700943,172000
224,11/18/11,101.5,101.650002,99.5,100.150002,72.361351,129200
225,11/21/11,98.330002,98.849998,96.860001,98.419998,71.111366,112800
226,11/22/11,98.029999,98.760002,96.800003,97.32,70.316589,129600
227,11/23/11,95.870003,96.059998,94.300003,94.300003,68.13456,223300
228,11/25/11,93.970001,95.18,93.599998,93.639999,67.657692,54900
229,11/28/11,97.120003,97.839996,96.209999,97.150002,70.193764,162100
230,11/29/11,97.5,99.360001,97.169998,98.639999,71.270348,91700
231,11/30/11,102.440002,104.089996,101.980003,103.93,75.092499,221300
232,12/1/11,103.870003,104.599998,102.809998,103.389999,74.702347,222800
233,12/2/11,104.660004,104.879997,103.230003,103.470001,74.760147,130000
234,12/5/11,105.059998,105.949997,103.800003,104.660004,75.61998,134400
235,12/6/11,104.660004,105.580002,103.870003,104.779999,75.706657,183000
236,12/7/11,104.620003,104.620003,103.050003,103.860001,75.041931,133200
237,12/8/11,103.300003,103.650002,100.639999,100.839996,72.859909,140600
238,12/9/11,101.32,103.760002,101.32,103.370003,74.68792,91100
239,12/12/11,102.32,102.32,99.510002,100.900002,72.903252,144400
240,12/13/11,101.449997,102.989998,99.25,99.940002,72.20961,80300
241,12/14/11,98.849998,99.029999,96.639999,96.980003,70.07093,149600
242,12/15/11,98.080002,98.43,96.5,96.720001,69.88308,135000
243,12/16/11,97.5,98.260002,96.870003,97.910004,70.742905,122600
244,12/19/11,98.230003,98.230003,95.839996,96.089996,69.427872,95000
245,12/20/11,97.93,100.209999,97.93,99.959999,72.224075,148500
246,12/21/11,98.489998,99.760002,97.809998,99.550003,73.111259,131600
247,12/22/11,99.919998,101.010002,99.830002,100.800003,74.029266,106900
248,12/23/11,101.290001,101.470001,100.599998,101.470001,74.521301,60600
249,12/27/11,101.449997,102.099998,101.230003,101.760002,74.734322,88600
250,12/28/11,101.800003,102.089996,99.639999,99.75,73.258118,211000
251,12/29/11,100.040001,100.970001,100.040001,100.800003,74.029266,127900
252,12/30/11,100.400002,101.290001,100.400002,100.809998,74.036621,154000
253,1/3/12,103.050003,104.089996,102.860001,103.540001,76.041565,145300
254,1/4/12,103.32,104.019997,102.660004,103.849998,76.269249,90000
255,1/5/12,103.330002,103.489998,102.150002,103.410004,75.946114,116300
256,1/6/12,103.959999,103.959999,102.599998,102.779999,75.483406,124300
257,1/9/12,102.980003,103.410004,102.690002,103.169998,75.769836,116500
258,1/10/12,104.599998,104.900002,103.849998,104.059998,76.42347,136000
259,1/11/12,103.860001,103.900002,102.440002,102.739998,75.454025,344700
260,1/12/12,102.449997,102.690002,101.459999,101.900002,74.837135,105600
261,1/13/12,101.230003,101.309998,100.309998,101.220001,74.337715,168900
262,1/17/12,102.860001,102.860001,101.610001,101.919998,74.851822,101700
263,1/18/12,101.800003,103.669998,101.43,103.599998,76.08564,89300
264,1/19/12,104.050003,104.400002,103.589996,103.989998,76.372055,104800
265,1/20/12,103.980003,104.379997,103.230003,103.900002,76.305969,87600
266,1/23/12,104.300003,105.110001,104.07,104.860001,77.010986,104500
267,1/24/12,104.099998,104.629997,103.519997,104.550003,76.783325,123200
268,1/25/12,104.400002,106.139999,103.230003,105.959999,77.818863,143800
269,1/26/12,106.5,106.519997,103.900002,104.269997,76.57769,160500
270,1/27/12,103.699997,104.529999,103.699997,104.18,76.511604,127000
271,1/30/12,103.5,103.610001,102.199997,103.599998,76.08564,139000
272,1/31/12,104.129997,104.269997,102.360001,102.860001,75.542175,104200
273,2/1/12,103.699997,104.110001,102.980003,103.389999,75.931404,110900
274,2/2/12,103.589996,104.400002,103.099998,103.989998,76.372055,96300
275,2/3/12,105.209999,105.870003,104.75,105.809998,77.708694,110400
276,2/6/12,105.330002,107.110001,105.040001,107.07,78.634071,135200
277,2/7/12,106.5,107.82,105.809998,107.629997,79.045341,156200
278,2/8/12,107.830002,108.129997,106.699997,107.360001,78.847038,111400
279,2/9/12,107.809998,107.809998,106.610001,107.360001,78.847038,113000
280,2/10/12,106.279999,106.449997,105.68,106.150002,77.958412,122800
281,2/13/12,107.080002,107.330002,106.25,107.07,78.634071,109900
282,2/14/12,106.860001,107.529999,106.5,107.360001,78.847038,82500
283,2/15/12,107.860001,108.089996,106.949997,107.269997,78.78096,121900
284,2/16/12,107.400002,108.959999,106.839996,108.82,79.919281,114600
285,2/17/12,109.660004,109.690002,108.580002,109.18,80.183693,115900
286,2/21/12,109.900002,110.419998,109.559998,109.849998,80.675735,199600
287,2/22/12,109.900002,110.75,109.779999,110.059998,80.829964,157600
288,2/23/12,110.309998,110.839996,109.32,110.760002,81.344063,100800
289,2/24/12,111.010002,111.529999,110.889999,111.160004,81.637833,189500
290,2/27/12,110.849998,111.370003,110,110.790001,81.366096,146400
291,2/28/12,111,111.199997,109.830002,110.400002,81.079689,130600
292,2/29/12,110.760002,110.919998,108.800003,109.120003,80.139633,138300
293,3/1/12,109.610001,110.480003,109.360001,110.279999,80.991547,244100
294,3/2/12,109.900002,110.129997,108.510002,108.940002,80.007439,89200
295,3/5/12,108.790001,108.790001,107.339996,108.410004,79.61821,104900
296,3/6/12,106.43,106.870003,105.730003,106.459999,78.186066,182700
297,3/7/12,106.889999,107.57,106.050003,107.199997,78.729553,60700
298,3/8/12,107.889999,108.419998,107.199997,108.110001,79.397865,47900
299,3/9/12,108.519997,108.989998,107.900002,108.169998,79.441917,71600
300,3/12/12,107.900002,108.040001,107,107.410004,78.883774,159800
301,3/13/12,107.910004,108.900002,107.089996,108.870003,79.956024,76600
302,3/14/12,108.650002,109.07,107.489998,107.800003,79.170189,153700
303,3/15/12,107.989998,108.339996,107.150002,107.949997,79.280365,106200
304,3/16/12,108.199997,109.790001,108.199997,109.379997,80.330574,72000
305,3/19/12,109.239998,110.5,109.139999,110.080002,80.844673,95500
306,3/20/12,109.120003,109.120003,108.190002,108.360001,79.581482,71500
307,3/21/12,108.239998,108.239998,107.010002,107.349998,78.839691,69100
308,3/22/12,106.300003,106.349998,104.470001,105,77.113815,162800
309,3/23/12,105.260002,106.459999,104.650002,106.150002,77.958412,89500
310,3/26/12,107.32,107.32,106.480003,107.089996,78.64875,86400
311,3/27/12,107.18,107.18,105.879997,105.93,77.796844,89000
312,3/28/12,105.290001,105.690002,103.629997,104.480003,76.731911,202600
313,3/29/12,103.93,104.57,103,104.489998,76.739265,81800
314,3/30/12,105.010002,105.470001,104.209999,105.18,77.24601,77500
315,4/2/12,104.900002,106.970001,104.669998,106.230003,78.017151,98400
316,4/3/12,106.080002,106.139999,104.290001,105.400002,77.4076,227600
317,4/4/12,104.07,104.510002,103.360001,103.919998,76.320648,126900
318,4/5/12,103.300003,104.620003,103.110001,103.279999,75.850639,107000
319,4/9/12,101.639999,102.650002,101.440002,102.010002,74.917931,112100
320,4/10/12,101.779999,101.940002,99.669998,99.860001,73.338905,120500
321,4/11/12,100.889999,101.260002,99.739998,99.870003,73.346268,95100
322,4/12/12,100,102.290001,99.989998,102.080002,74.969322,86800
323,4/13/12,101.529999,101.889999,100.400002,100.510002,73.816292,259100
324,4/16/12,100.769997,101.269997,99.449997,99.949997,73.405006,114800
325,4/17/12,100.68,102.010002,100.68,101.57,74.594757,89000
326,4/18/12,101.290001,101.879997,101,101.349998,74.433189,66000
327,4/19/12,101.279999,102.07,100.760002,101.190002,74.315697,126100
328,4/20/12,102.010002,102.529999,100.889999,100.940002,74.132072,70200
329,4/23/12,99.349998,101.040001,99,100.860001,74.073311,203400
330,4/24/12,101.150002,101.82,100.739998,101.5,74.543373,78100
331,4/25/12,102.010002,102.730003,101.650002,102.669998,75.402626,79700
332,4/26/12,102.300003,103.690002,101.980003,103.629997,76.107674,89400
333,4/27/12,103.82,104.010002,103.139999,103.599998,76.08564,67600
334,4/30/12,103.379997,104.239998,103.139999,104.059998,76.42347,108100
335,5/1/12,104.220001,106.150002,104.059998,105.360001,77.378212,154000
336,5/2/12,104.410004,104.410004,103.43,103.669998,76.137047,71300
337,5/3/12,103.690002,103.699997,101.650002,101.900002,74.837135,65000
338,5/4/12,100.830002,101.120003,99.230003,99.660004,73.192039,118900
339,5/7/12,98.970001,100,98.489998,99.480003,73.059822,82300
340,5/8/12,98.57,99.239998,97.010002,99.080002,72.76609,144300
341,5/9/12,97.849998,99.150002,97.07,98.440002,72.296066,198300
342,5/10/12,99.309998,100.019997,98.709999,98.949997,72.670593,85500
343,5/11/12,98.5,99.730003,98.110001,98.25,72.156494,72000
344,5/14/12,97.099998,97.18,96.400002,96.580002,70.930023,217600
345,5/15/12,96.5,96.949997,94.68,94.980003,69.754967,329200
346,5/16/12,95.110001,96.769997,94.550003,94.550003,69.439163,133600
347,5/17/12,94.620003,95.379997,93.800003,93.860001,68.932419,174200
348,5/18/12,94.150002,94.870003,92.779999,93.139999,68.40361,122700
349,5/21/12,93.220001,95.5,93.220001,95.480003,70.122154,99100
350,5/22/12,95.790001,96.830002,94.400002,95.050003,69.806358,134100
351,5/23/12,94.139999,95.5,92.870003,95.459999,70.107475,196700
352,5/24/12,95.669998,95.830002,94.089996,95.190002,69.909203,123400
353,5/25/12,95.209999,95.68,94.660004,94.93,69.718239,104200
354,5/29/12,95.769997,97.080002,95.5,96.419998,70.812538,84300
355,5/30/12,94.989998,95.040001,93.18,93.519997,68.682724,131100
356,5/31/12,93.43,93.610001,91.07,92.529999,67.955635,192400
357,6/1/12,90.650002,91.139999,90.080002,90.25,66.281181,179100
358,6/4/12,90.290001,90.790001,88.790001,90.089996,66.163658,162500
359,6/5/12,89.949997,91.419998,89.879997,90.949997,66.795242,131100
360,6/6/12,92,93.790001,91.959999,93.769997,68.86631,124600
361,6/7/12,95.040001,95.839996,93.669998,93.889999,68.954453,187600
362,6/8/12,93.160004,93.949997,92.290001,93.82,68.903046,347800
363,6/11/12,95,95.169998,92.360001,92.510002,67.940933,127600
364,6/12/12,92.989998,93.940002,92.529999,93.730003,68.836945,109500
365,6/13/12,93.160004,94.139999,92.169998,92.559998,67.977669,86700
366,6/14/12,92.650002,94.400002,92.389999,94.110001,69.116035,79400
367,6/15/12,94.650002,95.879997,94.169998,95.860001,70.401237,146500
368,6/18/12,94.989998,95.209999,94.360001,94.919998,69.710892,98400
369,6/19/12,95.529999,96.910004,95.220001,96.5,70.871277,122200
370,6/20/12,96.589996,97.089996,95.260002,96.110001,70.584846,75400
371,6/21/12,95.889999,96.110001,91.919998,92.010002,67.573746,161000
372,6/22/12,92.790001,93.110001,91.730003,92.769997,68.131889,90300
373,6/25/12,91.510002,91.510002,89.949997,90.709999,66.61898,169900
374,6/26/12,90.970001,91.980003,90.260002,91.690002,67.33873,112400
375,6/27/12,92.099998,93.860001,92.099998,93.589996,68.7341,79000
376,6/28/12,93.029999,94.389999,92.599998,94.290001,69.248215,85000
377,6/29/12,96.360001,97.290001,95.959999,97.290001,71.451454,194800
378,7/2/12,97.470001,97.559998,96.150002,97.410004,71.539604,168200
379,7/3/12,97.93,99.650002,97.93,99.650002,73.184685,87400
380,7/5/12,99.029999,99.230003,98.059998,98.389999,72.2593,125200
381,7/6/12,97,97.629997,96.5,97.269997,71.43679,94100
382,7/9/12,97,97.25,96.019997,96.790001,71.084251,98600
383,7/10/12,97.300003,97.599998,94.699997,95.220001,69.931213,149900
384,7/11/12,95.480003,96.849998,95.410004,96.510002,70.878616,187700
385,7/12/12,95.5,96.510002,94.889999,95.970001,70.48204,170400
386,7/13/12,96.580002,97.790001,96.43,97.620003,71.693817,135600
387,7/16/12,97.309998,98.330002,96.779999,98.010002,71.980255,119800
388,7/17/12,98.449997,99.279999,96.919998,99.230003,72.876236,134000
389,7/18/12,98.82,100.150002,98.68,99.989998,73.434395,106900
390,7/19/12,100.449997,100.599998,99.75,100.290001,73.654701,89300
391,7/20/12,100,100.449997,99.480003,100.449997,73.772224,79800
392,7/23/12,98.559998,99.5,97.709999,99.190002,72.84687,111600
393,7/24/12,99.519997,99.519997,96.5,97.720001,71.767265,97100
394,7/25/12,98.129997,98.370003,96.900002,97.639999,71.708519,137900
395,7/26/12,99.019997,100.440002,98.889999,100.169998,73.566574,161500
