id,Date,Open,High,Low,Close,Adj Close,Volume
86,5/4/01,123.650002,127.349998,123.440002,127.339996,84.941986,12145300
87,5/7/01,126.860001,127.379997,126.230003,126.239998,84.208252,7185200
88,5/8/01,126.860001,127.099998,125.559998,126.18,84.168198,6952600
89,5/9/01,125.25,126.550003,125.059998,125.650002,83.814674,9507400
90,5/10/01,127.260002,127.5,125.769997,126.019997,84.061485,6872400
91,5/11/01,126,126.489998,124.400002,125.150002,83.481155,7734400
92,5/14/01,124.900002,125.440002,124.459999,125.400002,83.647911,7914000
93,5/15/01,125.550003,126.5,124.849998,125.980003,84.034782,9782200
94,5/16/01,124.839996,129.199997,124.620003,128.949997,86.015945,14909000
95,5/17/01,129,130.080002,128.559998,129.149994,86.149338,11824600
96,5/18/01,129.089996,129.740005,128.100006,129.740005,86.542931,6683100
97,5/21/01,129.839996,131.839996,129.149994,131.649994,87.816963,11531500
98,5/22/01,131.830002,132.089996,131.070007,131.479996,87.70356,8342700
99,5/23/01,131.050003,131.050003,129.25,129.25,86.216057,12330800
100,5/24/01,129.470001,130,128.550003,129.630005,86.469536,7902800
101,5/25/01,129.649994,129.699997,127.900002,128.100006,85.448944,7425000
102,5/29/01,128.220001,128.350006,126.900002,127.080002,84.768539,9003900
103,5/30/01,126.589996,127.089996,125,125.300003,83.581207,10041800
104,5/31/01,125.43,126.760002,125.260002,125.949997,84.014816,9874200
105,6/1/01,126.199997,127.099998,125.120003,126.730003,84.535103,8848300
106,6/4/01,126.800003,127.43,126.080002,127.339996,84.941986,5623500
107,6/5/01,127.489998,129.229996,127.269997,128.800003,85.915901,9115400
108,6/6/01,128.830002,128.830002,127.360001,127.730003,85.202164,12064900
109,6/7/01,127.050003,128.350006,127,128.190002,85.508995,7355300
110,6/8/01,127.699997,127.870003,126.139999,127,84.715164,8170600
111,6/11/01,126.709999,126.989998,125.410004,126.099998,84.114838,7012200
112,6/12/01,124.860001,126.739998,124.040001,125.879997,83.968109,9364400
113,6/13/01,126.169998,126.580002,124.650002,124.800003,83.247673,7629400
114,6/14/01,124.18,124.300003,121.75,122,81.379944,12603000
115,6/15/01,120.910004,122.400002,120.400002,121.849998,81.51107,16821100
116,6/18/01,121.650002,122.440002,120.910004,121.260002,81.116394,11368300
117,6/19/01,122.379997,122.889999,120.889999,121.790001,81.47094,7732300
118,6/20/01,121.190002,122.860001,121.099998,122.43,81.899055,8787200
119,6/21/01,122.220001,124.309998,122.150002,123.82,82.828896,12259100
120,6/22/01,123.489998,123.589996,122.160004,122.849998,82.180016,12212000
121,6/25/01,123.279999,123.440002,121.5,121.720001,81.424133,8406800
122,6/26/01,120.900002,122.389999,120.57,121.550003,81.310379,8005800
123,6/27/01,121.599998,122.239998,120.910004,121.480003,81.26355,10105100
124,6/28/01,122,123.940002,121.93,122.150002,81.711761,10269300
125,6/29/01,122.800003,124.010002,122.260002,122.599998,82.012794,9824200
126,7/2/01,122.800003,124.32,122.620003,124.129997,83.036247,8522200
127,7/3/01,123.980003,124.099998,123.050003,124.099998,83.016205,3303100
128,7/5/01,123.07,123.650002,121.660004,121.68,81.397346,5517900
129,7/6/01,121.309998,121.489998,119.050003,119.050003,79.638,11665900
130,7/9/01,119.489998,120.540001,119.199997,119.699997,80.072815,8339300
131,7/10/01,120.290001,120.639999,118.209999,118.260002,79.109558,8630700
132,7/11/01,118.099998,118.889999,117.089996,118.379997,79.189835,15328600
133,7/12/01,119.5,121.470001,119.309998,121.190002,81.06955,12002800
134,7/13/01,120.839996,122.32,120.620003,122.239998,81.771957,10433800
135,7/16/01,121.769997,122.279999,120.290001,120.709999,80.748451,6915300
136,7/17/01,120.199997,121.949997,119.830002,121.839996,81.504372,7469800
137,7/18/01,120.559998,121.639999,120.059998,121.010002,80.949158,7709300
138,7/19/01,122.18,122.980003,120.760002,122.07,81.658211,10082900
139,7/20/01,121.150002,121.940002,120.919998,121.339996,81.169899,6705800
140,7/23/01,121.800003,121.879997,118.949997,118.949997,79.571121,8065200
141,7/24/01,119,119.199997,116.75,117.800003,78.801872,12269000
142,7/25/01,117.919998,119.480003,117.459999,119.099998,79.671455,12088500
143,7/26/01,119.059998,120.849998,118.559998,120.349998,80.507637,12898200
144,7/27/01,120.830002,121.349998,119.910004,120.809998,80.815338,8478800
145,7/30/01,121.190002,121.349998,120.300003,120.849998,80.842102,8547700
146,7/31/01,121,122.68,120.800003,121.349998,81.176605,11918100
147,8/1/01,121.970001,122.699997,121.550003,122.110001,81.684982,11940800
148,8/2/01,123.230003,123.25,121.889999,122.610001,82.019478,11070100
149,8/3/01,122.360001,122.360001,120.900002,121.940002,81.571266,10816300
150,8/6/01,121.349998,121.510002,120.099998,120.300003,80.474213,8550100
151,8/7/01,120.269997,121.199997,119.910004,120.769997,80.788574,8865100
152,8/8/01,120.120003,121.160004,118.43,118.529999,79.290176,15183800
153,8/9/01,118.699997,118.970001,117.860001,118.879997,79.524269,14118500
154,8/10/01,118.800003,119.839996,117.339996,119.290001,79.798569,11173300
155,8/13/01,119.599998,119.849998,118.809998,119.32,79.818634,7431600
156,8/14/01,120.139999,120.349998,118.800003,119.269997,79.785179,13178100
157,8/15/01,119.230003,119.610001,118.080002,118.239998,79.096184,8520600
158,8/16/01,117.800003,118.75,117,118.650002,79.370445,10734700
159,8/17/01,117.650002,117.870003,116.010002,116.75,78.099457,11604600
160,8/20/01,116.800003,117.900002,116.550003,117.830002,78.821899,10417400
161,8/21/01,117.800003,118.540001,115.800003,115.82,77.477348,14480800
162,8/22/01,116.75,117.43,115.779999,117.019997,78.28006,11752300
163,8/23/01,116.959999,117.519997,116.489998,116.599998,77.999092,8744100
164,8/24/01,117.209999,119.129997,116.739998,119.019997,79.61795,11687700
165,8/27/01,118.970001,119.199997,118.260002,118.309998,79.142967,7425100
166,8/28/01,118.279999,118.489998,116.580002,116.580002,77.985725,12046600
167,8/29/01,117.129997,117.18,115.169998,115.540001,77.290039,16180000
168,8/30/01,114.849998,115.739998,112.040001,113.32,75.804932,17692600
169,8/31/01,113.400002,114.769997,113.129997,114.150002,76.360138,15985400
170,9/4/01,113.849998,116.169998,113.370003,113.419998,75.871849,24473400
171,9/5/01,113.699997,114.190002,111.949997,113.699997,76.059174,21477100
172,9/6/01,112.650002,113.300003,110.769997,110.769997,74.099152,21653000
173,9/7/01,110.019997,111.25,108.629997,108.720001,72.727776,33133900
174,9/10/01,107.699997,110.349998,107.699997,110.050003,73.617493,23408700
175,9/17/01,101,106.400002,100,104.300003,69.771088,32388700
176,9/18/01,104.330002,105.300003,103.360001,104.050003,69.603828,22029200
177,9/19/01,104.099998,104.5,98.559998,101.949997,68.199013,42771800
178,9/20/01,100.400002,101.809998,98.559998,98.709999,66.031654,36210900
179,9/21/01,94.279999,98.989998,93.800003,97.279999,65.319221,49782100
180,9/24/01,99.720001,101.160004,99.059998,100.699997,67.61557,25549600
181,9/25/01,100.75,102,99.900002,101.75,68.320663,25466200
182,9/26/01,102.349998,102.400002,100.43,101.389999,68.078911,18587500
183,9/27/01,101.25,102.290001,100,102.269997,68.669838,20536800
184,9/28/01,102.980003,109.620003,102.5,104.440002,70.126869,21687200
185,10/1/01,103.900002,104.32,102.830002,104.269997,70.012741,20457400
186,10/2/01,104,105.580002,103.650002,105.580002,70.892349,19833100
187,10/3/01,104.599998,107.879997,104.349998,107.349998,72.080788,32045800
188,10/4/01,108.290001,108.970001,106.75,107.440002,72.14122,32674100
189,10/5/01,107.25,107.620003,105.519997,107.230003,72.000229,29796100
190,10/8/01,106.269997,107.300003,105.870003,106.529999,71.530205,12970300
191,10/9/01,106.610001,106.75,105.599998,105.959999,71.147469,15976300
192,10/10/01,105.800003,108.550003,105.519997,108.32,72.732109,19987400
193,10/11/01,108.949997,110.300003,108.949997,110,73.860184,23006300
194,10/12/01,109.150002,109.889999,107.300003,109.5,73.524452,31360500
195,10/15/01,108.629997,109.449997,108.059998,109.300003,73.390137,16873000
196,10/16/01,109.800003,110.610001,108.949997,109.989998,73.853477,15877100
197,10/17/01,111.07,111.150002,107.650002,107.650002,72.282257,28542300
198,10/18/01,107.82,108.160004,106.75,107.419998,72.127792,16510000
199,10/19/01,107,107.910004,106.010002,107.349998,72.080788,21912500
200,10/22/01,107.300003,109.57,107.209999,109.470001,73.504295,17540600
201,10/23/01,109.959999,110.279999,108.379997,108.910004,73.128265,22062500
202,10/24/01,108.980003,109.449997,108.220001,108.620003,72.933563,16065200
203,10/25/01,107.449997,110.599998,106.739998,110.57,74.242859,27467900
204,10/26/01,109.949997,111.790001,109.669998,110.32,74.075005,18623300
205,10/29/01,110.160004,110.550003,107.449997,107.449997,72.147926,18727500
206,10/30/01,107.349998,107.699997,105.559998,106.160004,71.281731,26178600
207,10/31/01,106.900002,107.860001,105.800003,105.800003,71.040031,28124200
208,11/1/01,106.599998,109.010002,105.699997,108.510002,72.859688,29806800
209,11/2/01,108.440002,109.379997,107.870003,109.25,73.35659,17575900
210,11/5/01,110.120003,111.089996,109.949997,110.68,74.316734,15929500
211,11/6/01,110.349998,112.480003,109.849998,112.400002,75.471626,23245800
212,11/7/01,111.769997,113.120003,111.639999,112.25,75.370941,19716000
213,11/8/01,112.870003,114.080002,111.900002,112.599998,75.605942,22563500
214,11/9/01,112.25,112.959999,111.440002,112.720001,75.686523,15895800
215,11/12/01,111,112.650002,110,112.029999,75.223213,26068800
216,11/13/01,113.440002,114.550003,113.18,114.550003,76.915298,15296200
217,11/14/01,115.169998,115.400002,113.709999,114.660004,76.98912,17571300
218,11/15/01,114.370003,115.18,113.93,114.870003,77.13015,19470200
219,11/16/01,115.080002,115.099998,113.400002,114.360001,76.787689,18134900
220,11/19/01,114.919998,115.849998,114.449997,115.769997,77.734467,13625400
221,11/20/01,115.370003,115.800003,114.639999,114.800003,77.083122,16209700
222,11/21/01,114.5,114.669998,113.510002,114.040001,76.572823,11470200
223,11/23/01,114.040001,115.75,114,115.68,77.674011,6717100
224,11/26/01,115.75,116.339996,115.07,115.93,77.841896,13726000
225,11/27/01,115.620003,116.900002,114.089996,115.43,77.506172,19261400
226,11/28/01,114.739998,115.169998,113.25,113.339996,76.102852,20195500
227,11/29/01,113.660004,114.919998,113,114.870003,77.13015,16354700
228,11/30/01,114.400002,114.910004,114.019997,114.050003,76.579575,13680300
229,12/3/01,113.650002,114.080002,113.010002,113.370003,76.122963,15220400
230,12/4/01,113.919998,115.300003,113.349998,115.290001,77.412178,17239900
231,12/5/01,115.610001,118,115.559998,117.400002,78.828918,25204000
232,12/6/01,117.339996,117.940002,116.93,117.339996,78.788681,17972900
233,12/7/01,116.900002,117.089996,115.699997,116.559998,78.2649,18857800
234,12/10/01,115.849998,116.389999,114.349998,114.379997,76.801117,13862700
235,12/11/01,114.900002,115.720001,113.900002,114.150002,76.646675,20833300
236,12/12/01,114.550003,114.779999,113.110001,114.279999,76.733986,16171500
237,12/13/01,113.449997,113.699997,112.040001,112.059998,75.243385,19026700
238,12/14/01,112.330002,113.489998,112,113.129997,75.96183,16721900
239,12/17/01,112.989998,114.360001,112.900002,114.300003,76.747421,13925900
240,12/18/01,114.629997,115.150002,114.339996,114.980003,77.204048,13663700
241,12/19/01,114.089996,115.919998,114,115.790001,77.747879,20143400
242,12/20/01,115.5,115.800003,114.550003,114.650002,76.982407,14867900
243,12/21/01,115.029999,115.07,114.199997,114.949997,77.449348,14037700
244,12/24/01,114.830002,115.040001,114.610001,114.730003,77.301086,5728800
245,12/26/01,114.650002,116.209999,114.650002,115.360001,77.725586,10304800
246,12/27/01,115.300003,116.080002,115.25,116.059998,78.197227,9407300
247,12/28/01,116.290001,116.75,115.919998,116,78.156807,10593800
248,12/31/01,116.150002,116.389999,114.230003,114.300003,77.011375,14619500
249,1/2/02,115.110001,115.75,113.809998,115.529999,77.840134,18651900
250,1/3/02,115.650002,116.949997,115.540001,116.839996,78.722786,15743000
251,1/4/02,117.169998,117.980003,116.550003,117.620003,79.248299,20140700
252,1/7/02,117.699997,117.989998,116.559998,116.790001,78.689049,13106500
253,1/8/02,116.790001,117.059998,115.970001,116.519997,78.507133,12683700
254,1/9/02,116.68,117.779999,115.339996,115.57,77.867081,16610300
255,1/10/02,115.690002,116.349998,115.300003,116.080002,78.210732,12823400
256,1/11/02,116.209999,116.279999,114.699997,114.940002,77.442604,13708400
257,1/14/02,114.650002,114.839996,113.959999,114.220001,76.957504,12301100
258,1/15/02,114.550003,115.389999,113.900002,115.150002,77.584099,20219900
259,1/16/02,114.300003,114.400002,112.690002,112.82,76.014236,17067000
260,1/17/02,113.760002,114.239998,113.400002,113.669998,76.586929,17283400
261,1/18/02,113,113.849998,112.669998,113.150002,76.236557,17028000
262,1/22/02,113.75,113.93,112.019997,112.370003,75.711052,11689300
263,1/23/02,112.629997,113.550003,112.019997,113.230003,76.290489,12438900
264,1/24/02,113.639999,114.25,113.32,113.580002,76.526314,12142800
265,1/25/02,113.120003,114.18,113.040001,113.550003,76.506096,12810700
266,1/28/02,113.900002,114.190002,112.919998,113.860001,76.714966,10589200
267,1/29/02,113.849998,114.129997,110.050003,110.279999,74.302864,27720800
268,1/30/02,110.389999,113.389999,108.400002,111.870003,75.374146,34711800
269,1/31/02,112.150002,113.300003,111.620003,113.18,76.256775,19909200
270,2/1/02,113.089996,113.300003,112.169998,112.650002,75.899689,15838500
271,2/4/02,112.230003,112.230003,109.440002,109.849998,74.01313,24243400
272,2/5/02,109.400002,110.489998,108.529999,109.169998,73.554955,33614000
273,2/6/02,109.650002,109.739998,108.059998,108.699997,73.238289,29486000
274,2/7/02,108.720001,109.860001,108,108.019997,72.780136,23445400
275,2/8/02,108.629997,110.75,108.300003,110.089996,74.17485,19277800
276,2/11/02,110.050003,111.639999,109.82,111.440002,75.08445,18792400
277,2/12/02,110.959999,111.709999,110.029999,111.089996,74.84864,13942500
278,2/13/02,111.480003,112.540001,111.349998,112.269997,75.643654,16781100
279,2/14/02,112.510002,112.970001,111.589996,112.059998,75.502182,20453800
280,2/15/02,112.150002,112.239998,110.709999,110.889999,74.713898,18366800
281,2/19/02,110.150002,110.290001,108.610001,108.760002,73.278778,15988100
282,2/20/02,109.050003,110.589996,107.82,110.589996,74.511734,29242800
283,2/21/02,109.93,110.629997,108.260002,108.300003,72.968826,26288600
284,2/22/02,108.349998,109.940002,107.870003,109.639999,73.871674,26572900
285,2/25/02,109.739998,111.809998,109.699997,111.449997,75.091187,17458700
286,2/26/02,111.599998,112.040001,110.57,111.220001,74.936218,22346500
287,2/27/02,111.959999,112.860001,110.650002,111.650002,75.225922,28597900
288,2/28/02,111.830002,112.75,111.029999,111.150002,74.889061,23755400
289,3/1/02,111.720001,113.849998,111.510002,113.739998,76.634071,26273600
290,3/4/02,113.900002,115.989998,113.650002,115.75,77.988373,27184600
291,3/5/02,115.330002,116.400002,114.970001,115.379997,77.739075,22718900
292,3/6/02,115.099998,117.150002,115.07,116.75,78.662148,20143200
293,3/7/02,117.360001,117.5,115.57,116.5,78.49369,19330800
294,3/8/02,117.379997,117.900002,116.480003,116.989998,78.823792,19930100
295,3/11/02,116.889999,117.900002,116.43,117.239998,78.992271,15621800
296,3/12/02,116.099998,117.25,115.940002,117.169998,78.945099,17153600
297,3/13/02,116.629997,116.75,115.639999,116.040001,78.183723,17175300
298,3/14/02,116.040001,116.43,115.629997,115.879997,78.075935,11168100
299,3/15/02,115.970001,116.949997,115.900002,116.650002,78.819901,21220100
300,3/18/02,117.099998,117.559998,116.099998,116.669998,78.833389,17548900
301,3/19/02,117.300003,117.739998,116.82,117.449997,79.360458,17912000
302,3/20/02,116.5,116.580002,115.190002,115.239998,77.867134,17114500
303,3/21/02,115.300003,115.900002,114.120003,115.290001,77.900917,25846800
304,3/22/02,115.5,115.940002,114.699997,115.040001,77.732018,15235400
305,3/25/02,115.089996,115.360001,113.300003,113.610001,76.765793,17499600
306,3/26/02,113.519997,115.019997,113.470001,114.269997,77.211746,19947600
307,3/27/02,114.029999,115.010002,113.760002,114.57,77.414467,19020300
308,3/28/02,114.970001,115.769997,114.5,114.519997,77.380661,17532900
309,4/1/02,114.230003,115.099998,113.5,114.57,77.414467,17711000
310,4/2/02,113.980003,114.949997,113.769997,113.940002,76.988792,15669500
311,4/3/02,114.010002,114.209999,112.160004,113.139999,76.448204,25658500
312,4/4/02,112.599998,113.400002,112.230003,112.669998,76.13063,23549000
313,4/5/02,113.190002,113.629997,112.18,112.690002,76.144142,19404900
314,4/8/02,111.32,113.029999,111.230003,112.93,76.306297,16470100
315,4/9/02,113.18,113.18,111.93,112.139999,75.772491,15122700
316,4/10/02,112.099998,113.540001,112.089996,113.410004,76.630653,17199300
317,4/11/02,112.889999,113.050003,110.5,110.589996,74.725174,25453700
318,4/12/02,111.019997,111.650002,110.040001,111.419998,75.285995,14950600
319,4/15/02,111.620003,111.860001,110.199997,110.57,74.711655,17394900
320,4/16/02,111.699997,113.32,111.669998,113.199997,76.488747,15040900
321,4/17/02,113.389999,113.669998,112.599998,112.959999,76.326561,12920100
322,4/18/02,112.900002,113.459999,111.150002,112.470001,75.995476,25204800
323,4/19/02,113.199997,113.239998,112.559998,112.879997,76.272476,10499200
324,4/22/02,112.379997,112.43,110.839996,111,75.00222,13922900
325,4/23/02,111.089996,111.480003,110.169998,110.519997,74.677887,16967000
326,4/24/02,110.559998,111.809998,109.400002,109.410004,73.927879,18902700
327,4/25/02,109.209999,109.739998,108.720001,109.470001,73.968407,25451500
328,4/26/02,109.790001,110.010002,107.290001,107.389999,72.562935,19769800
329,4/29/02,107.93,108.260002,106.629997,106.860001,72.204826,17724400
330,4/30/02,107.019997,108.639999,106.639999,107.860001,72.880524,19473500
331,5/1/02,107.970001,109.25,106.800003,109.18,73.772438,24575600
332,5/2/02,109.099998,109.910004,107.779999,108.760002,73.488632,15666800
333,5/3/02,108.599998,108.760002,107.199997,107.580002,72.691322,18185500
334,5/6/02,107.639999,107.989998,105.309998,105.470001,71.265594,23630400
335,5/7/02,106.099998,106.32,104.900002,105.099998,71.01561,21910000
336,5/8/02,107.050003,109.360001,106.790001,109.010002,73.657593,27917400
337,5/9/02,108.650002,109.099998,107.580002,107.75,72.806229,18085600
338,5/10/02,107.970001,108.050003,105.599998,105.720001,71.434517,18958900
339,5/13/02,106.220001,107.949997,105.790001,107.870003,72.887283,14677700
340,5/14/02,109.620003,110.370003,109,110.220001,74.475189,34201200
341,5/15/02,109.5,110.910004,109.290001,109.790001,74.184616,29535300
342,5/16/02,109.699997,110.480003,109.330002,110.360001,74.569748,28092000
343,5/17/02,110.660004,111.25,110.099998,110.900002,74.934624,27823700
344,5/20/02,110.639999,110.690002,109.489998,109.699997,74.123802,13833800
345,5/21/02,110.110001,110.480003,108.32,108.699997,73.448067,16877200
346,5/22/02,108.220001,109.120003,108,108.940002,73.610268,15844200
347,5/23/02,109.260002,110.360001,108.480003,110.099998,74.394066,13879800
348,5/24/02,109.980003,110.199997,108.610001,108.690002,73.441376,11877000
349,5/28/02,109.050003,109.129997,107.449997,108.099998,73.042702,24236900
350,5/29/02,107.620003,108.019997,107.129997,107.300003,72.502113,14773300
351,5/30/02,106.550003,107.510002,105.900002,107,72.299454,18217900
352,5/31/02,107.400002,108.559998,106.849998,107.220001,72.448082,19826300
353,6/3/02,107.089996,107.599998,104.129997,104.370003,70.522346,26056300
354,6/4/02,104.150002,105.199997,103.550003,104.629997,70.698044,25856200
355,6/5/02,104.949997,105.669998,104.349998,105.610001,71.360229,19695900
356,6/6/02,105.540001,105.599998,103.150002,103.459999,69.90744,22998500
357,6/7/02,101.779999,103.919998,101.720001,103.339996,69.826378,24011600
358,6/10/02,103.239998,104.459999,103.019997,103.739998,70.096634,18759900
359,6/11/02,104.129997,104.540001,101.730003,101.959999,68.893913,19990700
360,6/12/02,101.709999,102.809998,100.779999,102.580002,69.312843,31266000
361,6/13/02,102.129997,103,101.339996,101.550003,68.616905,21043900
362,6/14/02,100.309998,101.559998,98.5,101.400002,68.515541,39267500
363,6/17/02,101.919998,104.339996,101.849998,104.120003,70.353439,17647200
364,6/18/02,103.739998,105.029999,103.629997,104.970001,70.927757,21628500
365,6/19/02,103.5,104.43,102.239998,102.519997,69.272316,21540700
366,6/20/02,102.260002,103.050003,100.959999,101.209999,68.387138,25691000
367,6/21/02,100.470001,100.93,98.68,99.279999,67.317856,31190700
368,6/24/02,98.610001,100.690002,97.25,99.800003,67.670486,37169700
369,6/25/02,100.300003,100.889999,97.540001,97.559998,66.151573,33355000
370,6/26/02,95.199997,98.150002,95.190002,97.720001,66.260063,37913600
371,6/27/02,98.5,99.489998,96.57,99.43,67.41954,31616400
372,6/28/02,99.239998,100.5,98.879997,98.959999,67.100883,28184200
373,7/1/02,99.18,99.800003,96.889999,97.029999,65.792183,20270200
374,7/2/02,96.860001,97.199997,94.769997,94.970001,64.395401,34213900
375,7/3/02,94.620003,95.839996,93.720001,95.510002,64.761566,30565800
376,7/5/02,96.779999,99.529999,96.660004,99.309998,67.338188,19013500
377,7/8/02,98.980003,99.699997,97.559998,98.07,66.497406,19118600
378,7/9/02,97.730003,98.339996,95.010002,95.599998,64.822586,28620400
379,7/10/02,96,96.07,92.040001,92.120003,62.462963,50522500
380,7/11/02,91.760002,93.349998,90.32,92.870003,62.971497,59476500
381,7/12/02,93.330002,93.889999,91.519997,91.849998,62.27985,39018600
382,7/15/02,91.639999,92.400002,87.889999,92.339996,62.612091,77317200
383,7/16/02,91.120003,92.379997,89.870003,90.559998,61.405167,53282400
384,7/17/02,92.459999,93.300003,89.75,90.739998,61.527199,48880600
385,7/18/02,90.699997,91.099998,87.75,87.800003,59.533676,32656700
